,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_Total_CS,pop_ML1,pop_Total_ML1,pop_ML2,pop_Total_ML2
40,Lower Shabelle,Kurtunwaarey,2009-07-01,0.0,0.0,0.0,86683.0625,0.0,0.0,0.0,0.0,86683.0625,0.0,0.0,0.0,0.0,86683.0625,0.0,0.0,0.0,0.0,0.0,86683.0625,0.0,86683.0625,0.0,86683.0625
41,Lower Shabelle,Marka,2009-07-01,0.0,0.0,0.0,311438.96875,0.0,0.0,0.0,0.0,311438.96875,0.0,0.0,0.0,0.0,311438.96875,0.0,0.0,0.0,0.0,0.0,311438.96875,0.0,311438.96875,0.0,311438.96875
42,Lower Shabelle,Qoryooley,2009-07-01,0.0,0.0,0.0,197997.46875,0.0,0.0,0.0,0.0,197997.46875,0.0,0.0,0.0,0.0,197997.46875,0.0,0.0,0.0,0.0,0.0,197997.46875,0.0,197997.46875,0.0,197997.46875
43,Lower Shabelle,Sablaale,2009-07-01,0.0,0.0,0.0,62788.9140625,0.0,0.0,0.0,0.0,62788.9140625,0.0,0.0,0.0,0.0,62788.9140625,0.0,0.0,0.0,0.0,0.0,62788.9140625,0.0,62788.9140625,0.0,62788.9140625
44,Lower Shabelle,Wanla Weyn,2009-07-01,0.0,0.0,0.0,239398.359375,0.0,0.0,0.0,0.0,239398.359375,0.0,0.0,0.0,0.0,239398.359375,0.0,0.0,0.0,0.0,0.0,239398.359375,0.0,239398.359375,0.0,239398.359375
45,Middle Juba,Bu'aale,2009-07-01,0.0,0.0,0.0,91512.296875,0.0,0.0,0.0,0.0,91512.296875,0.0,0.0,0.0,0.0,91512.296875,0.0,0.0,0.0,0.0,0.0,91512.296875,0.0,91512.296875,0.0,91512.296875
46,Middle Juba,Jilib,2009-07-01,0.0,0.0,0.0,178789.625,0.0,0.0,0.0,0.0,178789.625,0.0,0.0,0.0,0.0,178789.625,0.0,0.0,0.0,0.0,0.0,178789.625,0.0,178789.625,0.0,178789.625
47,Middle Juba,Saakow,2009-07-01,0.0,0.0,0.0,100368.578125,0.0,0.0,0.0,0.0,100368.578125,0.0,0.0,0.0,0.0,100368.578125,0.0,0.0,0.0,0.0,0.0,100368.578125,0.0,100368.578125,0.0,100368.578125
48,Middle Shabelle,Adan Yabaal,2009-07-01,0.0,0.0,0.0,93991.3984375,0.0,0.0,0.0,0.0,93991.3984375,0.0,0.0,0.0,0.0,93991.3984375,0.0,0.0,0.0,0.0,0.0,93991.3984375,0.0,93991.3984375,0.0,93991.3984375
49,Middle Shabelle,Balcad,2009-07-01,0.0,0.0,0.0,234348.921875,0.0,0.0,0.0,0.0,234348.921875,0.0,0.0,0.0,0.0,234348.921875,0.0,0.0,0.0,0.0,0.0,234348.921875,0.0,234348.921875,0.0,234348.921875
50,Middle Shabelle,Cadale,2009-07-01,0.0,0.0,0.0,76592.1953125,0.0,0.0,0.0,0.0,76592.1953125,0.0,0.0,0.0,0.0,76592.1953125,0.0,0.0,0.0,0.0,0.0,76592.1953125,0.0,76592.1953125,0.0,76592.1953125
51,Middle Shabelle,Jowhar,2009-07-01,0.0,0.0,0.0,399831.34375,0.0,0.0,0.0,0.0,399831.34375,0.0,0.0,0.0,0.0,399831.34375,0.0,0.0,0.0,0.0,0.0,399831.34375,0.0,399831.34375,0.0,399831.34375
52,Mudug,Gaalkacyo,2009-07-01,0.0,0.0,0.0,212570.765625,0.0,0.0,0.0,0.0,212570.765625,0.0,0.0,0.0,0.0,212570.765625,0.0,0.0,0.0,0.0,0.0,212570.765625,0.0,212570.765625,0.0,212570.765625
53,Mudug,Galdogob,2009-07-01,0.0,0.0,0.0,64055.09375,0.0,0.0,0.0,0.0,64055.09375,0.0,0.0,0.0,0.0,64055.09375,0.0,0.0,0.0,0.0,0.0,64055.09375,0.0,64055.09375,0.0,64055.09375
54,Mudug,Hobyo,2009-07-01,0.0,0.0,0.0,106515.0625,0.0,0.0,0.0,0.0,106515.0625,0.0,0.0,0.0,0.0,106515.0625,0.0,0.0,0.0,0.0,0.0,106515.0625,0.0,106515.0625,0.0,106515.0625
55,Mudug,Jariiban,2009-07-01,0.0,0.0,0.0,59739.0703125,0.0,0.0,0.0,0.0,59739.0703125,0.0,0.0,0.0,0.0,59739.0703125,0.0,0.0,0.0,0.0,0.0,59739.0703125,0.0,59739.0703125,0.0,59739.0703125
56,Mudug,Xarardheere,2009-07-01,0.0,0.0,0.0,103151.6015625,0.0,0.0,0.0,0.0,103151.6015625,0.0,0.0,0.0,0.0,103151.6015625,0.0,0.0,0.0,0.0,0.0,103151.6015625,0.0,103151.6015625,0.0,103151.6015625
57,Nugaal,Burtinle,2009-07-01,0.0,0.0,0.0,57090.12109375,0.0,0.0,0.0,0.0,57090.12109375,0.0,0.0,0.0,0.0,57090.12109375,0.0,0.0,0.0,0.0,0.0,57090.12109375,0.0,57090.12109375,0.0,57090.12109375
58,Nugaal,Eyl,2009-07-01,0.0,0.0,0.0,49584.4765625,0.0,0.0,0.0,0.0,49584.4765625,0.0,0.0,0.0,0.0,49584.4765625,0.0,0.0,0.0,0.0,0.0,49584.4765625,0.0,49584.4765625,0.0,49584.4765625
59,Nugaal,Garoowe,2009-07-01,0.0,0.0,0.0,88204.71875,0.0,0.0,0.0,0.0,88204.71875,0.0,0.0,0.0,0.0,88204.71875,0.0,0.0,0.0,0.0,0.0,88204.71875,0.0,88204.71875,0.0,88204.71875
60,Sanaag,Ceel Afweyn,2009-07-01,0.0,0.0,0.0,107017.4453125,0.0,0.0,0.0,0.0,107017.4453125,0.0,0.0,0.0,0.0,107017.4453125,0.0,0.0,0.0,0.0,0.0,107017.4453125,0.0,107017.4453125,0.0,107017.4453125
61,Sanaag,Ceerigaabo,2009-07-01,0.0,0.0,0.0,180258.3125,0.0,0.0,0.0,0.0,180258.3125,0.0,0.0,0.0,0.0,180258.3125,0.0,0.0,0.0,0.0,0.0,180258.3125,0.0,180258.3125,0.0,180258.3125
62,Sanaag,Laasqoray,2009-07-01,0.0,0.0,0.0,132479.0625,0.0,0.0,0.0,0.0,132479.0625,0.0,0.0,0.0,0.0,132479.0625,0.0,0.0,0.0,0.0,0.0,132479.0625,0.0,132479.0625,0.0,132479.0625
63,Sool,Caynabo,2009-07-01,0.0,0.0,0.0,43634.62890625,0.0,0.0,0.0,0.0,43634.62890625,0.0,0.0,0.0,0.0,43634.62890625,0.0,0.0,0.0,0.0,0.0,43634.62890625,0.0,43634.62890625,0.0,43634.62890625
64,Sool,Laas Caanood,2009-07-01,0.0,0.0,0.0,117446.296875,0.0,0.0,0.0,0.0,117446.296875,0.0,0.0,0.0,0.0,117446.296875,0.0,0.0,0.0,0.0,0.0,117446.296875,0.0,117446.296875,0.0,117446.296875
65,Sool,Taleex,2009-07-01,0.0,0.0,0.0,38657.01953125,0.0,0.0,0.0,0.0,38657.01953125,0.0,0.0,0.0,0.0,38657.01953125,0.0,0.0,0.0,0.0,0.0,38657.01953125,0.0,38657.01953125,0.0,38657.01953125
66,Sool,Xudun,2009-07-01,0.0,0.0,0.0,29277.75390625,0.0,0.0,0.0,0.0,29277.75390625,0.0,0.0,0.0,0.0,29277.75390625,0.0,0.0,0.0,0.0,0.0,29277.75390625,0.0,29277.75390625,0.0,29277.75390625
67,Togdheer,Burco,2009-07-01,0.0,0.0,0.0,447110.9375,0.0,0.0,0.0,0.0,447110.9375,0.0,0.0,0.0,0.0,447110.9375,0.0,0.0,0.0,0.0,0.0,447110.9375,0.0,447110.9375,0.0,447110.9375
68,Togdheer,Buuhoodle,2009-07-01,0.0,0.0,0.0,58613.4296875,0.0,0.0,0.0,0.0,58613.4296875,0.0,0.0,0.0,0.0,58613.4296875,0.0,0.0,0.0,0.0,0.0,58613.4296875,0.0,58613.4296875,0.0,58613.4296875
69,Togdheer,Owdweyne,2009-07-01,0.0,0.0,0.0,74226.484375,0.0,0.0,0.0,0.0,74226.484375,0.0,0.0,0.0,0.0,74226.484375,0.0,0.0,0.0,0.0,0.0,74226.484375,0.0,74226.484375,0.0,74226.484375
70,Togdheer,Sheikh,2009-07-01,0.0,0.0,0.0,48916.8671875,0.0,0.0,0.0,0.0,48916.8671875,0.0,0.0,0.0,0.0,48916.8671875,0.0,0.0,0.0,0.0,0.0,48916.8671875,0.0,48916.8671875,0.0,48916.8671875
71,Woqooyi Galbeed,Berbera,2009-07-01,0.0,0.0,0.0,91844.9296875,0.0,0.0,0.0,0.0,91844.9296875,0.0,0.0,0.0,0.0,91844.9296875,0.0,0.0,0.0,0.0,0.0,91844.9296875,0.0,91844.9296875,0.0,91844.9296875
72,Woqooyi Galbeed,Gebiley,2009-07-01,0.0,0.0,0.0,127725.515625,0.0,0.0,0.0,0.0,127725.515625,0.0,0.0,0.0,0.0,127725.515625,0.0,0.0,0.0,0.0,0.0,127725.515625,0.0,127725.515625,0.0,127725.515625
73,Woqooyi Galbeed,Hargeysa,2009-07-01,0.0,0.0,0.0,874164.25,0.0,0.0,0.0,0.0,874164.25,0.0,0.0,0.0,0.0,874164.25,0.0,0.0,0.0,0.0,0.0,874164.25,0.0,874164.25,0.0,874164.25
74,Awdal,Baki,2009-10-01,0.0,38763.5703125,0.0,,0.0,0.0,38763.5703125,0.0,,0.0,0.0,38763.5703125,0.0,,0.0,0.0,0.0,0.0,38763.5703125,77527.140625,38763.5703125,77527.140625,38763.5703125,77527.140625
75,Awdal,Borama,2009-10-01,0.0,328550.40625,0.0,,0.0,0.0,328550.40625,0.0,,0.0,0.0,328550.40625,0.0,,0.0,0.0,0.0,0.0,328550.40625,657100.8125,328550.40625,657100.8125,328550.40625,657100.8125
76,Awdal,Lughaye,2009-10-01,0.0,53963.0390625,0.0,,0.0,0.0,53963.0390625,0.0,,0.0,0.0,53963.0390625,0.0,,0.0,0.0,0.0,0.0,53963.0390625,107926.078125,53963.0390625,107926.078125,53963.0390625,107926.078125
77,Awdal,Zeylac,2009-10-01,20.723438262939453,42367.9140625,0.0,,0.0,0.0,42388.63671875,0.0,,0.0,0.0,42388.63671875,0.0,,0.0,0.0,0.0,0.0,42388.63750076294,84777.27500152588,42388.63671875,84777.2734375,42388.63671875,84777.2734375
78,Bakool,Ceel Barde,2009-10-01,0.0,0.0,44633.5234375,,0.0,0.0,0.0,44633.5234375,,0.0,0.0,0.0,44633.5234375,,0.0,0.0,0.0,0.0,44633.5234375,89267.046875,44633.5234375,89267.046875,44633.5234375,89267.046875
79,Bakool,Rab Dhuure,2009-10-01,0.0,0.0,57987.12890625,,0.0,0.0,0.0,57987.12890625,,0.0,0.0,0.0,57987.12890625,,0.0,0.0,0.0,0.0,57987.12890625,115974.2578125,57987.12890625,115974.2578125,57987.12890625,115974.2578125
80,Bakool,Tayeeglow,2009-10-01,0.0,0.0,124764.90625,,0.0,0.0,0.0,124764.90625,,0.0,0.0,0.0,124764.90625,,0.0,0.0,0.0,0.0,124764.90625,249529.8125,124764.90625,249529.8125,124764.90625,249529.8125
81,Bakool,Waajid,2009-10-01,0.0,0.0,110059.09375,,0.0,0.0,0.0,110059.09375,,0.0,0.0,0.0,110059.09375,,0.0,0.0,0.0,0.0,110059.09375,220118.1875,110059.09375,220118.1875,110059.09375,220118.1875
82,Bakool,Xudur,2009-10-01,0.0,0.0,146094.890625,,0.0,0.0,0.0,146094.890625,,0.0,0.0,0.0,146094.890625,,0.0,0.0,0.0,0.0,146094.890625,292189.78125,146094.890625,292189.78125,146094.890625,292189.78125
83,Banadir,Banadir,2009-10-01,0.0,41647.6171875,1346439.75,,0.0,0.0,41647.6171875,1346439.75,,0.0,0.0,41647.6171875,1346439.75,,0.0,0.0,0.0,0.0,1388087.3671875,2776174.734375,1388087.3671875,2776174.734375,1388087.3671875,2776174.734375
84,Bari,Bandarbeyla,2009-10-01,0.0,22656.9296875,0.0,,0.0,0.0,22656.9296875,0.0,,0.0,0.0,22656.9296875,0.0,,0.0,0.0,0.0,0.0,22656.9296875,45313.859375,22656.9296875,45313.859375,22656.9296875,45313.859375
85,Bari,Bossaso,2009-10-01,0.0,247947.65625,0.0,,0.0,0.0,247947.65625,0.0,,0.0,0.0,247947.65625,0.0,,0.0,0.0,0.0,0.0,247947.65625,495895.3125,247947.65625,495895.3125,247947.65625,495895.3125
86,Bari,Caluula,2009-10-01,0.0,57518.7109375,0.0,,0.0,0.0,57518.7109375,0.0,,0.0,0.0,57518.7109375,0.0,,0.0,0.0,0.0,0.0,57518.7109375,115037.421875,57518.7109375,115037.421875,57518.7109375,115037.421875
87,Bari,Iskushuban,2009-10-01,0.0,75577.609375,0.0,,0.0,0.0,75577.609375,0.0,,0.0,0.0,75577.609375,0.0,,0.0,0.0,0.0,0.0,75577.609375,151155.21875,75577.609375,151155.21875,75577.609375,151155.21875
88,Bari,Qandala,2009-10-01,0.0,62170.453125,0.0,,0.0,0.0,62170.453125,0.0,,0.0,0.0,62170.453125,0.0,,0.0,0.0,0.0,0.0,62170.453125,124340.90625,62170.453125,124340.90625,62170.453125,124340.90625
89,Bari,Qardho,2009-10-01,0.0,129609.1875,0.0,,0.0,0.0,129609.1875,0.0,,0.0,0.0,129609.1875,0.0,,0.0,0.0,0.0,0.0,129609.1875,259218.375,129609.1875,259218.375,129609.1875,259218.375
90,Bay,Baydhaba,2009-10-01,0.0,356146.25,132490.53125,,0.0,0.0,356146.25,132490.53125,,0.0,0.0,356146.25,132490.53125,,0.0,0.0,0.0,0.0,488636.78125,977273.5625,488636.78125,977273.5625,488636.78125,977273.5625
91,Bay,Buur Hakaba,2009-10-01,0.0,210773.546875,177.24411010742188,,0.0,0.0,210773.546875,177.24411010742188,,0.0,0.0,210773.546875,177.24411010742188,,0.0,0.0,0.0,0.0,210950.79098510742,421901.58197021484,210950.79098510742,421901.58197021484,210950.79098510742,421901.58197021484
92,Bay,Diinsoor,2009-10-01,0.0,123887.109375,0.0,,0.0,0.0,123887.109375,0.0,,0.0,0.0,123887.109375,0.0,,0.0,0.0,0.0,0.0,123887.109375,247774.21875,123887.109375,247774.21875,123887.109375,247774.21875
93,Bay,Qansax Dheere,2009-10-01,0.0,145006.1875,204.24166870117188,,0.0,0.0,145006.1875,204.24166870117188,,0.0,0.0,145006.1875,204.24166870117188,,0.0,0.0,0.0,0.0,145210.42916870117,290420.85833740234,145210.42916870117,290420.85833740234,145210.42916870117,290420.85833740234
94,Galgaduud,Cabudwaaq,2009-10-01,0.0,0.0,67931.4609375,,0.0,0.0,0.0,67931.4609375,,0.0,0.0,0.0,67931.4609375,,0.0,0.0,0.0,0.0,67931.4609375,135862.921875,67931.4609375,135862.921875,67931.4609375,135862.921875
95,Galgaduud,Cadaado,2009-10-01,0.0,0.0,66695.265625,,0.0,0.0,0.0,66695.265625,,0.0,0.0,0.0,66695.265625,,0.0,0.0,0.0,0.0,66695.265625,133390.53125,66695.265625,133390.53125,66695.265625,133390.53125
96,Galgaduud,Ceel Buur,2009-10-01,0.0,0.0,124110.40625,,0.0,0.0,0.0,124110.40625,,0.0,0.0,0.0,124110.40625,,0.0,0.0,0.0,0.0,124110.40625,248220.8125,124110.40625,248220.8125,124110.40625,248220.8125
97,Galgaduud,Ceel Dheer,2009-10-01,0.0,0.0,113339.28125,,0.0,0.0,0.0,113339.28125,,0.0,0.0,0.0,113339.28125,,0.0,0.0,0.0,0.0,113339.28125,226678.5625,113339.28125,226678.5625,113339.28125,226678.5625
98,Galgaduud,Dhuusamarreeb,2009-10-01,0.0,0.0,142248.71875,,0.0,0.0,0.0,142248.71875,,0.0,0.0,0.0,142248.71875,,0.0,0.0,0.0,0.0,142248.71875,284497.4375,142248.71875,284497.4375,142248.71875,284497.4375
99,Gedo,Baardheere,2009-10-01,0.0,151175.1875,16708.41015625,,0.0,0.0,151175.1875,16708.41015625,,0.0,0.0,151175.1875,16708.41015625,,0.0,0.0,0.0,0.0,167883.59765625,335767.1953125,167883.59765625,335767.1953125,167883.59765625,335767.1953125
100,Gedo,Belet Xaawo,2009-10-01,0.0,0.0,80825.0859375,,0.0,0.0,0.0,80825.0859375,,0.0,0.0,0.0,80825.0859375,,0.0,0.0,0.0,0.0,80825.0859375,161650.171875,80825.0859375,161650.171875,80825.0859375,161650.171875
101,Gedo,Ceel Waaq,2009-10-01,0.0,29779.578125,184.63507080078125,,0.0,0.0,29779.578125,184.63507080078125,,0.0,0.0,29779.578125,184.63507080078125,,0.0,0.0,0.0,0.0,29964.21319580078,59928.42639160156,29964.21319580078,59928.42639160156,29964.21319580078,59928.42639160156
102,Gedo,Doolow,2009-10-01,0.0,0.0,40643.1953125,,0.0,0.0,0.0,40643.1953125,,0.0,0.0,0.0,40643.1953125,,0.0,0.0,0.0,0.0,40643.1953125,81286.390625,40643.1953125,81286.390625,40643.1953125,81286.390625
103,Gedo,Garbahaarey,2009-10-01,0.0,18494.626953125,76016.8828125,,0.0,0.0,18494.626953125,76016.8828125,,0.0,0.0,18494.626953125,76016.8828125,,0.0,0.0,0.0,0.0,94511.509765625,189023.01953125,94511.509765625,189023.01953125,94511.509765625,189023.01953125
104,Gedo,Luuq,2009-10-01,0.0,37.398094177246094,98681.4375,,0.0,0.0,37.398094177246094,98681.4375,,0.0,0.0,37.398094177246094,98681.4375,,0.0,0.0,0.0,0.0,98718.83559417725,197437.6711883545,98718.83559417725,197437.6711883545,98718.83559417725,197437.6711883545
105,Hiraan,Belet Weyne,2009-10-01,0.0,0.0,267625.53125,,0.0,0.0,0.0,267625.53125,,0.0,0.0,0.0,267625.53125,,0.0,0.0,0.0,0.0,267625.53125,535251.0625,267625.53125,535251.0625,267625.53125,535251.0625
106,Hiraan,Bulo Burto,2009-10-01,0.0,0.0,174387.953125,,0.0,0.0,0.0,174387.953125,,0.0,0.0,0.0,174387.953125,,0.0,0.0,0.0,0.0,174387.953125,348775.90625,174387.953125,348775.90625,174387.953125,348775.90625
107,Hiraan,Jalalaqsi,2009-10-01,0.0,0.0,70527.640625,,0.0,0.0,0.0,70527.640625,,0.0,0.0,0.0,70527.640625,,0.0,0.0,0.0,0.0,70527.640625,141055.28125,70527.640625,141055.28125,70527.640625,141055.28125
108,Lower Juba,Afmadow,2009-10-01,0.0,79097.1875,0.0,,0.0,0.0,79097.1875,0.0,,0.0,0.0,79097.1875,0.0,,0.0,0.0,0.0,0.0,79097.1875,158194.375,79097.1875,158194.375,79097.1875,158194.375
109,Lower Juba,Badhaadhe,2009-10-01,0.0,57472.26953125,0.0,,0.0,0.0,57472.26953125,0.0,,0.0,0.0,57472.26953125,0.0,,0.0,0.0,0.0,0.0,57472.26953125,114944.5390625,57472.26953125,114944.5390625,57472.26953125,114944.5390625
110,Lower Juba,Jamaame,2009-10-01,0.0,200779.5625,0.0,,0.0,0.0,200779.5625,0.0,,0.0,0.0,200779.5625,0.0,,0.0,0.0,0.0,0.0,200779.5625,401559.125,200779.5625,401559.125,200779.5625,401559.125
111,Lower Juba,Kismaayo,2009-10-01,0.0,254875.453125,0.0,,0.0,0.0,254875.453125,0.0,,0.0,0.0,254875.453125,0.0,,0.0,0.0,0.0,0.0,254875.453125,509750.90625,254875.453125,509750.90625,254875.453125,509750.90625
112,Lower Shabelle,Afgooye,2009-10-01,0.0,335873.34375,1221.464111328125,,0.0,0.0,335873.34375,1221.464111328125,,0.0,0.0,335873.34375,1221.464111328125,,0.0,0.0,0.0,0.0,337094.8078613281,674189.6157226562,337094.8078613281,674189.6157226562,337094.8078613281,674189.6157226562
113,Lower Shabelle,Baraawe,2009-10-01,0.0,106054.046875,0.0,,0.0,0.0,106054.046875,0.0,,0.0,0.0,106054.046875,0.0,,0.0,0.0,0.0,0.0,106054.046875,212108.09375,106054.046875,212108.09375,106054.046875,212108.09375
114,Lower Shabelle,Kurtunwaarey,2009-10-01,0.0,86683.0625,0.0,,0.0,0.0,86683.0625,0.0,,0.0,0.0,86683.0625,0.0,,0.0,0.0,0.0,0.0,86683.0625,173366.125,86683.0625,173366.125,86683.0625,173366.125
115,Lower Shabelle,Marka,2009-10-01,0.0,311438.96875,0.0,,0.0,0.0,311438.96875,0.0,,0.0,0.0,311438.96875,0.0,,0.0,0.0,0.0,0.0,311438.96875,622877.9375,311438.96875,622877.9375,311438.96875,622877.9375
116,Lower Shabelle,Qoryooley,2009-10-01,0.0,197997.453125,0.0,,0.0,0.0,197997.453125,0.0,,0.0,0.0,197997.453125,0.0,,0.0,0.0,0.0,0.0,197997.453125,395994.90625,197997.453125,395994.90625,197997.453125,395994.90625
117,Lower Shabelle,Sablaale,2009-10-01,0.0,62788.9140625,0.0,,0.0,0.0,62788.9140625,0.0,,0.0,0.0,62788.9140625,0.0,,0.0,0.0,0.0,0.0,62788.9140625,125577.828125,62788.9140625,125577.828125,62788.9140625,125577.828125
118,Lower Shabelle,Wanla Weyn,2009-10-01,0.0,144187.078125,95211.3203125,,0.0,0.0,144187.078125,95211.3203125,,0.0,0.0,144187.078125,95211.3203125,,0.0,0.0,0.0,0.0,239398.3984375,478796.796875,239398.3984375,478796.796875,239398.3984375,478796.796875
119,Middle Juba,Bu'aale,2009-10-01,0.0,91512.296875,0.0,,0.0,0.0,91512.296875,0.0,,0.0,0.0,91512.296875,0.0,,0.0,0.0,0.0,0.0,91512.296875,183024.59375,91512.296875,183024.59375,91512.296875,183024.59375
120,Middle Juba,Jilib,2009-10-01,0.0,178789.625,0.0,,0.0,0.0,178789.625,0.0,,0.0,0.0,178789.625,0.0,,0.0,0.0,0.0,0.0,178789.625,357579.25,178789.625,357579.25,178789.625,357579.25
121,Middle Juba,Saakow,2009-10-01,0.0,100368.578125,0.0,,0.0,0.0,100368.578125,0.0,,0.0,0.0,100368.578125,0.0,,0.0,0.0,0.0,0.0,100368.578125,200737.15625,100368.578125,200737.15625,100368.578125,200737.15625
122,Middle Shabelle,Adan Yabaal,2009-10-01,0.0,0.0,93991.3984375,,0.0,0.0,0.0,93991.3984375,,0.0,0.0,0.0,93991.3984375,,0.0,0.0,0.0,0.0,93991.3984375,187982.796875,93991.3984375,187982.796875,93991.3984375,187982.796875
123,Middle Shabelle,Balcad,2009-10-01,0.0,0.0,234348.921875,,0.0,0.0,0.0,234348.921875,,0.0,0.0,0.0,234348.921875,,0.0,0.0,0.0,0.0,234348.921875,468697.84375,234348.921875,468697.84375,234348.921875,468697.84375
124,Middle Shabelle,Cadale,2009-10-01,0.0,0.0,76592.1953125,,0.0,0.0,0.0,76592.1953125,,0.0,0.0,0.0,76592.1953125,,0.0,0.0,0.0,0.0,76592.1953125,153184.390625,76592.1953125,153184.390625,76592.1953125,153184.390625
125,Middle Shabelle,Jowhar,2009-10-01,0.0,0.0,399831.34375,,0.0,0.0,0.0,399831.34375,,0.0,0.0,0.0,399831.34375,,0.0,0.0,0.0,0.0,399831.34375,799662.6875,399831.34375,799662.6875,399831.34375,799662.6875
126,Mudug,Gaalkacyo,2009-10-01,0.0,0.0,212570.765625,,0.0,0.0,0.0,212570.765625,,0.0,0.0,0.0,212570.765625,,0.0,0.0,0.0,0.0,212570.765625,425141.53125,212570.765625,425141.53125,212570.765625,425141.53125
127,Mudug,Galdogob,2009-10-01,0.0,0.0,64055.09375,,0.0,0.0,0.0,64055.09375,,0.0,0.0,0.0,64055.09375,,0.0,0.0,0.0,0.0,64055.09375,128110.1875,64055.09375,128110.1875,64055.09375,128110.1875
128,Mudug,Hobyo,2009-10-01,0.0,0.0,106515.0625,,0.0,0.0,0.0,106515.0625,,0.0,0.0,0.0,106515.0625,,0.0,0.0,0.0,0.0,106515.0625,213030.125,106515.0625,213030.125,106515.0625,213030.125
129,Mudug,Jariiban,2009-10-01,0.0,0.0,59739.0703125,,0.0,0.0,0.0,59739.0703125,,0.0,0.0,0.0,59739.0703125,,0.0,0.0,0.0,0.0,59739.0703125,119478.140625,59739.0703125,119478.140625,59739.0703125,119478.140625
130,Mudug,Xarardheere,2009-10-01,0.0,0.0,103151.6015625,,0.0,0.0,0.0,103151.6015625,,0.0,0.0,0.0,103151.6015625,,0.0,0.0,0.0,0.0,103151.6015625,206303.203125,103151.6015625,206303.203125,103151.6015625,206303.203125
131,Nugaal,Burtinle,2009-10-01,0.0,0.0,57090.12109375,,0.0,0.0,0.0,57090.12109375,,0.0,0.0,0.0,57090.12109375,,0.0,0.0,0.0,0.0,57090.12109375,114180.2421875,57090.12109375,114180.2421875,57090.12109375,114180.2421875
132,Nugaal,Eyl,2009-10-01,0.0,11857.4501953125,37727.0234375,,0.0,0.0,11857.4501953125,37727.0234375,,0.0,0.0,11857.4501953125,37727.0234375,,0.0,0.0,0.0,0.0,49584.4736328125,99168.947265625,49584.4736328125,99168.947265625,49584.4736328125,99168.947265625
133,Nugaal,Garoowe,2009-10-01,0.0,73821.1640625,14383.5546875,,0.0,0.0,73821.1640625,14383.5546875,,0.0,0.0,73821.1640625,14383.5546875,,0.0,0.0,0.0,0.0,88204.71875,176409.4375,88204.71875,176409.4375,88204.71875,176409.4375
134,Sanaag,Ceel Afweyn,2009-10-01,0.0,107017.4453125,0.0,,0.0,0.0,107017.4453125,0.0,,0.0,0.0,107017.4453125,0.0,,0.0,0.0,0.0,0.0,107017.4453125,214034.890625,107017.4453125,214034.890625,107017.4453125,214034.890625
135,Sanaag,Ceerigaabo,2009-10-01,0.0,180258.3125,0.0,,0.0,0.0,180258.3125,0.0,,0.0,0.0,180258.3125,0.0,,0.0,0.0,0.0,0.0,180258.3125,360516.625,180258.3125,360516.625,180258.3125,360516.625
136,Sanaag,Laasqoray,2009-10-01,0.0,132479.0625,0.0,,0.0,0.0,132479.0625,0.0,,0.0,0.0,132479.0625,0.0,,0.0,0.0,0.0,0.0,132479.0625,264958.125,132479.0625,264958.125,132479.0625,264958.125
137,Sool,Caynabo,2009-10-01,0.0,43634.62890625,0.0,,0.0,0.0,43634.62890625,0.0,,0.0,0.0,43634.62890625,0.0,,0.0,0.0,0.0,0.0,43634.62890625,87269.2578125,43634.62890625,87269.2578125,43634.62890625,87269.2578125
138,Sool,Laas Caanood,2009-10-01,0.0,117422.46875,23.830421447753906,,0.0,0.0,117422.46875,23.830421447753906,,0.0,0.0,117422.46875,23.830421447753906,,0.0,0.0,0.0,0.0,117446.29917144775,234892.5983428955,117446.29917144775,234892.5983428955,117446.29917144775,234892.5983428955
139,Sool,Taleex,2009-10-01,0.0,38657.01953125,0.0,,0.0,0.0,38657.01953125,0.0,,0.0,0.0,38657.01953125,0.0,,0.0,0.0,0.0,0.0,38657.01953125,77314.0390625,38657.01953125,77314.0390625,38657.01953125,77314.0390625
140,Sool,Xudun,2009-10-01,0.0,29277.75390625,0.0,,0.0,0.0,29277.75390625,0.0,,0.0,0.0,29277.75390625,0.0,,0.0,0.0,0.0,0.0,29277.75390625,58555.5078125,29277.75390625,58555.5078125,29277.75390625,58555.5078125
141,Togdheer,Burco,2009-10-01,0.0,447110.9375,0.0,,0.0,0.0,447110.9375,0.0,,0.0,0.0,447110.9375,0.0,,0.0,0.0,0.0,0.0,447110.9375,894221.875,447110.9375,894221.875,447110.9375,894221.875
142,Togdheer,Buuhoodle,2009-10-01,0.0,58613.4296875,0.0,,0.0,0.0,58613.4296875,0.0,,0.0,0.0,58613.4296875,0.0,,0.0,0.0,0.0,0.0,58613.4296875,117226.859375,58613.4296875,117226.859375,58613.4296875,117226.859375
143,Togdheer,Owdweyne,2009-10-01,0.0,74226.484375,0.0,,0.0,0.0,74226.484375,0.0,,0.0,0.0,74226.484375,0.0,,0.0,0.0,0.0,0.0,74226.484375,148452.96875,74226.484375,148452.96875,74226.484375,148452.96875
