ADMIN0,ADMIN1,ADMIN2,date,CS_2,CS_3,CS_4,CS_99,ML1_1,ML1_2,ML1_3,ML1_4,ML1_99,ML2_1,ML2_2,ML2_3,ML2_4,ML2_99,CS_1,CS_5,ML1_5,ML2_5,pop_CS,pop_total_CS,pop_ML1,pop_total_ML1,pop_ML2,pop_total_ML2,perc_CS_1,perc_CS_2,perc_CS_3,perc_CS_4,perc_CS_5,CS_3p,perc_CS_3p,CS_4p,perc_CS_4p,CS_2m,perc_CS_2m,perc_ML1_1,perc_ML1_2,perc_ML1_3,perc_ML1_4,perc_ML1_5,ML1_3p,perc_ML1_3p,ML1_4p,perc_ML1_4p,ML1_2m,perc_ML1_2m,perc_ML2_1,perc_ML2_2,perc_ML2_3,perc_ML2_4,perc_ML2_5,ML2_3p,perc_ML2_3p,ML2_4p,perc_ML2_4p,ML2_2m,perc_ML2_2m,perc_inc_ML2_3p,perc_inc_ML1_3p,period_ML1,period_ML2
Somalia,Bari,Bossaso,2009-07-01,0.0,0.0,0.0,247947.65625,0.0,0.0,0.0,0.0,247947.65625,0.0,0.0,0.0,0.0,247947.65625,0.0,0.0,0.0,0.0,0.0,247947.65625,0.0,247947.65625,0.0,247947.65625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Banadir,Banadir,2009-07-01,0.0,0.0,0.0,1388087.5,0.0,0.0,0.0,0.0,1388087.5,0.0,0.0,0.0,0.0,1388087.5,0.0,0.0,0.0,0.0,0.0,1388087.5,0.0,1388087.5,0.0,1388087.5,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bakool,Xudur,2009-07-01,0.0,0.0,0.0,146094.890625,0.0,0.0,0.0,0.0,146094.890625,0.0,0.0,0.0,0.0,146094.890625,0.0,0.0,0.0,0.0,0.0,146094.890625,0.0,146094.890625,0.0,146094.890625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bakool,Waajid,2009-07-01,0.0,0.0,0.0,110059.09375,0.0,0.0,0.0,0.0,110059.09375,0.0,0.0,0.0,0.0,110059.09375,0.0,0.0,0.0,0.0,0.0,110059.09375,0.0,110059.09375,0.0,110059.09375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bakool,Tayeeglow,2009-07-01,0.0,0.0,0.0,124764.90625,0.0,0.0,0.0,0.0,124764.90625,0.0,0.0,0.0,0.0,124764.90625,0.0,0.0,0.0,0.0,0.0,124764.90625,0.0,124764.90625,0.0,124764.90625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bakool,Rab Dhuure,2009-07-01,0.0,0.0,0.0,57987.12890625,0.0,0.0,0.0,0.0,57987.12890625,0.0,0.0,0.0,0.0,57987.12890625,0.0,0.0,0.0,0.0,0.0,57987.12890625,0.0,57987.12890625,0.0,57987.12890625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bakool,Ceel Barde,2009-07-01,0.0,0.0,0.0,44633.5234375,0.0,0.0,0.0,0.0,44633.5234375,0.0,0.0,0.0,0.0,44633.5234375,0.0,0.0,0.0,0.0,0.0,44633.5234375,0.0,44633.5234375,0.0,44633.5234375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Awdal,Zeylac,2009-07-01,20.723438262939453,0.0,0.0,42367.9140625,0.0,20.723438262939453,0.0,0.0,42367.9140625,0.0,20.723438262939453,0.0,0.0,42367.9140625,0.0,0.0,0.0,0.0,20.723438262939453,42388.63750076294,20.723438262939453,42388.63750076294,20.723438262939453,42388.63750076294,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.723438262939453,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.723438262939453,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.723438262939453,100.0,0.0,0.0,Jul - Sep 2009,Oct - Dec 2009
Somalia,Awdal,Lughaye,2009-07-01,0.0,0.0,0.0,53963.0390625,0.0,0.0,0.0,0.0,53963.0390625,0.0,0.0,0.0,0.0,53963.0390625,0.0,0.0,0.0,0.0,0.0,53963.0390625,0.0,53963.0390625,0.0,53963.0390625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Awdal,Borama,2009-07-01,0.0,0.0,0.0,328550.40625,0.0,0.0,0.0,0.0,328550.40625,0.0,0.0,0.0,0.0,328550.40625,0.0,0.0,0.0,0.0,0.0,328550.40625,0.0,328550.40625,0.0,328550.40625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Lower Juba,Jamaame,2009-07-01,0.0,0.0,0.0,200779.5625,0.0,0.0,0.0,0.0,200779.5625,0.0,0.0,0.0,0.0,200779.5625,0.0,0.0,0.0,0.0,0.0,200779.5625,0.0,200779.5625,0.0,200779.5625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bay,Baydhaba,2009-07-01,0.0,0.0,0.0,488636.75,0.0,0.0,0.0,0.0,488636.75,0.0,0.0,0.0,0.0,488636.75,0.0,0.0,0.0,0.0,0.0,488636.75,0.0,488636.75,0.0,488636.75,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bay,Buur Hakaba,2009-07-01,0.0,0.0,0.0,210950.796875,0.0,0.0,0.0,0.0,210950.796875,0.0,0.0,0.0,0.0,210950.796875,0.0,0.0,0.0,0.0,0.0,210950.796875,0.0,210950.796875,0.0,210950.796875,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bari,Bandarbeyla,2009-07-01,0.0,0.0,0.0,22656.9296875,0.0,0.0,0.0,0.0,22656.9296875,0.0,0.0,0.0,0.0,22656.9296875,0.0,0.0,0.0,0.0,0.0,22656.9296875,0.0,22656.9296875,0.0,22656.9296875,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Hiraan,Jalalaqsi,2009-07-01,0.0,0.0,0.0,70527.640625,0.0,0.0,0.0,0.0,70527.640625,0.0,0.0,0.0,0.0,70527.640625,0.0,0.0,0.0,0.0,0.0,70527.640625,0.0,70527.640625,0.0,70527.640625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Lower Juba,Afmadow,2009-07-01,0.0,0.0,0.0,79097.1875,0.0,0.0,0.0,0.0,79097.1875,0.0,0.0,0.0,0.0,79097.1875,0.0,0.0,0.0,0.0,0.0,79097.1875,0.0,79097.1875,0.0,79097.1875,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bay,Diinsoor,2009-07-01,0.0,0.0,0.0,123887.109375,0.0,0.0,0.0,0.0,123887.109375,0.0,0.0,0.0,0.0,123887.109375,0.0,0.0,0.0,0.0,0.0,123887.109375,0.0,123887.109375,0.0,123887.109375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Hiraan,Bulo Burto,2009-07-01,0.0,0.0,0.0,174387.953125,0.0,0.0,0.0,0.0,174387.953125,0.0,0.0,0.0,0.0,174387.953125,0.0,0.0,0.0,0.0,0.0,174387.953125,0.0,174387.953125,0.0,174387.953125,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Hiraan,Belet Weyne,2009-07-01,0.0,0.0,0.0,267625.53125,0.0,0.0,0.0,0.0,267625.53125,0.0,0.0,0.0,0.0,267625.53125,0.0,0.0,0.0,0.0,0.0,267625.53125,0.0,267625.53125,0.0,267625.53125,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Luuq,2009-07-01,0.0,0.0,0.0,98718.8359375,0.0,0.0,0.0,0.0,98718.8359375,0.0,0.0,0.0,0.0,98718.8359375,0.0,0.0,0.0,0.0,0.0,98718.8359375,0.0,98718.8359375,0.0,98718.8359375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Garbahaarey,2009-07-01,0.0,0.0,0.0,94511.5078125,0.0,0.0,0.0,0.0,94511.5078125,0.0,0.0,0.0,0.0,94511.5078125,0.0,0.0,0.0,0.0,0.0,94511.5078125,0.0,94511.5078125,0.0,94511.5078125,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Ceel Waaq,2009-07-01,0.0,0.0,0.0,29964.212890625,0.0,0.0,0.0,0.0,29964.212890625,0.0,0.0,0.0,0.0,29964.212890625,0.0,0.0,0.0,0.0,0.0,29964.212890625,0.0,29964.212890625,0.0,29964.212890625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Belet Xaawo,2009-07-01,0.0,0.0,0.0,80825.0859375,0.0,0.0,0.0,0.0,80825.0859375,0.0,0.0,0.0,0.0,80825.0859375,0.0,0.0,0.0,0.0,0.0,80825.0859375,0.0,80825.0859375,0.0,80825.0859375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Doolow,2009-07-01,0.0,0.0,0.0,40643.1953125,0.0,0.0,0.0,0.0,40643.1953125,0.0,0.0,0.0,0.0,40643.1953125,0.0,0.0,0.0,0.0,0.0,40643.1953125,0.0,40643.1953125,0.0,40643.1953125,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Galgaduud,Dhuusamarreeb,2009-07-01,0.0,0.0,0.0,142248.71875,0.0,0.0,0.0,0.0,142248.71875,0.0,0.0,0.0,0.0,142248.71875,0.0,0.0,0.0,0.0,0.0,142248.71875,0.0,142248.71875,0.0,142248.71875,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Galgaduud,Ceel Dheer,2009-07-01,0.0,0.0,0.0,113339.28125,0.0,0.0,0.0,0.0,113339.28125,0.0,0.0,0.0,0.0,113339.28125,0.0,0.0,0.0,0.0,0.0,113339.28125,0.0,113339.28125,0.0,113339.28125,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Galgaduud,Ceel Buur,2009-07-01,0.0,0.0,0.0,124110.40625,0.0,0.0,0.0,0.0,124110.40625,0.0,0.0,0.0,0.0,124110.40625,0.0,0.0,0.0,0.0,0.0,124110.40625,0.0,124110.40625,0.0,124110.40625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Galgaduud,Cadaado,2009-07-01,0.0,0.0,0.0,66695.265625,0.0,0.0,0.0,0.0,66695.265625,0.0,0.0,0.0,0.0,66695.265625,0.0,0.0,0.0,0.0,0.0,66695.265625,0.0,66695.265625,0.0,66695.265625,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Galgaduud,Cabudwaaq,2009-07-01,0.0,0.0,0.0,67931.4609375,0.0,0.0,0.0,0.0,67931.4609375,0.0,0.0,0.0,0.0,67931.4609375,0.0,0.0,0.0,0.0,0.0,67931.4609375,0.0,67931.4609375,0.0,67931.4609375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Bay,Qansax Dheere,2009-07-01,0.0,0.0,0.0,145210.4375,0.0,0.0,0.0,0.0,145210.4375,0.0,0.0,0.0,0.0,145210.4375,0.0,0.0,0.0,0.0,0.0,145210.4375,0.0,145210.4375,0.0,145210.4375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Gedo,Baardheere,2009-07-01,0.0,0.0,0.0,167883.609375,0.0,0.0,0.0,0.0,167883.609375,0.0,0.0,0.0,0.0,167883.609375,0.0,0.0,0.0,0.0,0.0,167883.609375,0.0,167883.609375,0.0,167883.609375,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,,,,Jul - Sep 2009,Oct - Dec 2009
Somalia,Mudug,Galdogob,2009-10-01,0.0,0.0,64055.09375,,0.0,0.0,0.0,64055.09375,,0.0,0.0,0.0,64055.09375,,0.0,0.0,0.0,0.0,64055.09375,64055.09375,64055.09375,64055.09375,64055.09375,64055.09375,0.0,0.0,0.0,100.0,0.0,64055.09375,100.0,64055.09375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64055.09375,100.0,64055.09375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,64055.09375,100.0,64055.09375,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Shabelle,Adan Yabaal,2009-10-01,0.0,0.0,93991.3984375,,0.0,0.0,0.0,93991.3984375,,0.0,0.0,0.0,93991.3984375,,0.0,0.0,0.0,0.0,93991.3984375,93991.3984375,93991.3984375,93991.3984375,93991.3984375,93991.3984375,0.0,0.0,0.0,100.0,0.0,93991.3984375,100.0,93991.3984375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,93991.3984375,100.0,93991.3984375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,93991.3984375,100.0,93991.3984375,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Mudug,Gaalkacyo,2009-10-01,0.0,0.0,212570.765625,,0.0,0.0,0.0,212570.765625,,0.0,0.0,0.0,212570.765625,,0.0,0.0,0.0,0.0,212570.765625,212570.765625,212570.765625,212570.765625,212570.765625,212570.765625,0.0,0.0,0.0,100.0,0.0,212570.765625,100.0,212570.765625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,212570.765625,100.0,212570.765625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,212570.765625,100.0,212570.765625,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Shabelle,Jowhar,2009-10-01,0.0,0.0,399831.34375,,0.0,0.0,0.0,399831.34375,,0.0,0.0,0.0,399831.34375,,0.0,0.0,0.0,0.0,399831.34375,399831.34375,399831.34375,399831.34375,399831.34375,399831.34375,0.0,0.0,0.0,100.0,0.0,399831.34375,100.0,399831.34375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,399831.34375,100.0,399831.34375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,399831.34375,100.0,399831.34375,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Shabelle,Cadale,2009-10-01,0.0,0.0,76592.1953125,,0.0,0.0,0.0,76592.1953125,,0.0,0.0,0.0,76592.1953125,,0.0,0.0,0.0,0.0,76592.1953125,76592.1953125,76592.1953125,76592.1953125,76592.1953125,76592.1953125,0.0,0.0,0.0,100.0,0.0,76592.1953125,100.0,76592.1953125,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,76592.1953125,100.0,76592.1953125,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,76592.1953125,100.0,76592.1953125,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Shabelle,Balcad,2009-10-01,0.0,0.0,234348.921875,,0.0,0.0,0.0,234348.921875,,0.0,0.0,0.0,234348.921875,,0.0,0.0,0.0,0.0,234348.921875,234348.921875,234348.921875,234348.921875,234348.921875,234348.921875,0.0,0.0,0.0,100.0,0.0,234348.921875,100.0,234348.921875,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,234348.921875,100.0,234348.921875,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,234348.921875,100.0,234348.921875,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Juba,Saakow,2009-10-01,0.0,100368.578125,0.0,,0.0,0.0,100368.578125,0.0,,0.0,0.0,100368.578125,0.0,,0.0,0.0,0.0,0.0,100368.578125,100368.578125,100368.578125,100368.578125,100368.578125,100368.578125,0.0,0.0,100.0,0.0,0.0,100368.578125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100368.578125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100368.578125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Baraawe,2009-10-01,0.0,106054.046875,0.0,,0.0,0.0,106054.046875,0.0,,0.0,0.0,106054.046875,0.0,,0.0,0.0,0.0,0.0,106054.046875,106054.046875,106054.046875,106054.046875,106054.046875,106054.046875,0.0,0.0,100.0,0.0,0.0,106054.046875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,106054.046875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,106054.046875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Juba,Bu'aale,2009-10-01,0.0,91512.296875,0.0,,0.0,0.0,91512.296875,0.0,,0.0,0.0,91512.296875,0.0,,0.0,0.0,0.0,0.0,91512.296875,91512.296875,91512.296875,91512.296875,91512.296875,91512.296875,0.0,0.0,100.0,0.0,0.0,91512.296875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,91512.296875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,91512.296875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Wanla Weyn,2009-10-01,0.0,144187.078125,95211.3203125,,0.0,0.0,144187.078125,95211.3203125,,0.0,0.0,144187.078125,95211.3203125,,0.0,0.0,0.0,0.0,239398.3984375,239398.3984375,239398.3984375,239398.3984375,239398.3984375,239398.3984375,0.0,0.0,60.22892344563578,39.77107655436422,0.0,239398.3984375,100.0,95211.3203125,39.77107655436422,0.0,0.0,0.0,0.0,60.22892344563578,39.77107655436422,0.0,239398.3984375,100.0,95211.3203125,39.77107655436422,0.0,0.0,0.0,0.0,60.22892344563578,39.77107655436422,0.0,239398.3984375,100.0,95211.3203125,39.77107655436422,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Sablaale,2009-10-01,0.0,62788.9140625,0.0,,0.0,0.0,62788.9140625,0.0,,0.0,0.0,62788.9140625,0.0,,0.0,0.0,0.0,0.0,62788.9140625,62788.9140625,62788.9140625,62788.9140625,62788.9140625,62788.9140625,0.0,0.0,100.0,0.0,0.0,62788.9140625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,62788.9140625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,62788.9140625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Qoryooley,2009-10-01,0.0,197997.453125,0.0,,0.0,0.0,197997.453125,0.0,,0.0,0.0,197997.453125,0.0,,0.0,0.0,0.0,0.0,197997.453125,197997.453125,197997.453125,197997.453125,197997.453125,197997.453125,0.0,0.0,100.0,0.0,0.0,197997.453125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,197997.453125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,197997.453125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Marka,2009-10-01,0.0,311438.96875,0.0,,0.0,0.0,311438.96875,0.0,,0.0,0.0,311438.96875,0.0,,0.0,0.0,0.0,0.0,311438.96875,311438.96875,311438.96875,311438.96875,311438.96875,311438.96875,0.0,0.0,100.0,0.0,0.0,311438.96875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,311438.96875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,311438.96875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Kurtunwaarey,2009-10-01,0.0,86683.0625,0.0,,0.0,0.0,86683.0625,0.0,,0.0,0.0,86683.0625,0.0,,0.0,0.0,0.0,0.0,86683.0625,86683.0625,86683.0625,86683.0625,86683.0625,86683.0625,0.0,0.0,100.0,0.0,0.0,86683.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,86683.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,86683.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Mudug,Hobyo,2009-10-01,0.0,0.0,106515.0625,,0.0,0.0,0.0,106515.0625,,0.0,0.0,0.0,106515.0625,,0.0,0.0,0.0,0.0,106515.0625,106515.0625,106515.0625,106515.0625,106515.0625,106515.0625,0.0,0.0,0.0,100.0,0.0,106515.0625,100.0,106515.0625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,106515.0625,100.0,106515.0625,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,106515.0625,100.0,106515.0625,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Middle Juba,Jilib,2009-10-01,0.0,178789.625,0.0,,0.0,0.0,178789.625,0.0,,0.0,0.0,178789.625,0.0,,0.0,0.0,0.0,0.0,178789.625,178789.625,178789.625,178789.625,178789.625,178789.625,0.0,0.0,100.0,0.0,0.0,178789.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,178789.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,178789.625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Mudug,Jariiban,2009-10-01,0.0,0.0,59739.0703125,,0.0,0.0,0.0,59739.0703125,,0.0,0.0,0.0,59739.0703125,,0.0,0.0,0.0,0.0,59739.0703125,59739.0703125,59739.0703125,59739.0703125,59739.0703125,59739.0703125,0.0,0.0,0.0,100.0,0.0,59739.0703125,100.0,59739.0703125,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59739.0703125,100.0,59739.0703125,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59739.0703125,100.0,59739.0703125,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Woqooyi Galbeed,Hargeysa,2009-10-01,0.0,874164.25,0.0,,0.0,0.0,874164.25,0.0,,0.0,0.0,874164.25,0.0,,0.0,0.0,0.0,0.0,874164.25,874164.25,874164.25,874164.25,874164.25,874164.25,0.0,0.0,100.0,0.0,0.0,874164.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,874164.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,874164.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Nugaal,Burtinle,2009-10-01,0.0,0.0,57090.12109375,,0.0,0.0,0.0,57090.12109375,,0.0,0.0,0.0,57090.12109375,,0.0,0.0,0.0,0.0,57090.12109375,57090.12109375,57090.12109375,57090.12109375,57090.12109375,57090.12109375,0.0,0.0,0.0,100.0,0.0,57090.12109375,100.0,57090.12109375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57090.12109375,100.0,57090.12109375,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57090.12109375,100.0,57090.12109375,100.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Lower Shabelle,Afgooye,2009-10-01,0.0,335873.34375,1221.464111328125,,0.0,0.0,335873.34375,1221.464111328125,,0.0,0.0,335873.34375,1221.464111328125,,0.0,0.0,0.0,0.0,337094.80786132807,337094.80786132807,337094.80786132807,337094.80786132807,337094.80786132807,337094.80786132807,0.0,0.0,99.637649681086,0.3623503189140199,0.0,337094.80786132807,100.0,1221.464111328125,0.3623503189140199,0.0,0.0,0.0,0.0,99.637649681086,0.3623503189140199,0.0,337094.80786132807,100.0,1221.464111328125,0.3623503189140199,0.0,0.0,0.0,0.0,99.637649681086,0.3623503189140199,0.0,337094.80786132807,100.0,1221.464111328125,0.3623503189140199,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
Somalia,Woqooyi Galbeed,Gebiley,2009-10-01,0.0,127725.515625,0.0,,0.0,0.0,127725.515625,0.0,,0.0,0.0,127725.515625,0.0,,0.0,0.0,0.0,0.0,127725.515625,127725.515625,127725.515625,127725.515625,127725.515625,127725.515625,0.0,0.0,100.0,0.0,0.0,127725.515625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,127725.515625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,127725.515625,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Oct - Dec 2009,Jan - Mar 2010
