,date,CS,admin0Name,admin1Name,admin2Name,ML1,ML2,admin1Name_en,Admin2Name_en,Total,adjusted_population,CS_1,CS_2,CS_3,CS_4,CS_5,pop_CS,ML1_1,ML1_2,ML1_3,ML1_4,ML1_5,pop_ML1,ML2_1,ML2_2,ML2_3,ML2_4,ML2_5,pop_ML2
123,2009-10-01,3.0,Somalia,Lower Shabelle,Qoryooley,3.0,3.0,Lower Shabelle,Qoryooley,292392,277927,0.0,0.0,277927.0,0.0,0.0,277927.0,0.0,0.0,277927.0,0.0,0.0,277927.0,0.0,0.0,277927.0,0.0,0.0,277927.0
124,2009-10-01,3.0,Somalia,Lower Shabelle,Sablaale,3.0,3.0,Lower Shabelle,Sablaale,23447,22287,0.0,0.0,22287.0,0.0,0.0,22287.0,0.0,0.0,22287.0,0.0,0.0,22287.0,0.0,0.0,22287.0,0.0,0.0,22287.0
125,2009-10-01,3.0,Somalia,Lower Shabelle,Wanla Weyn,3.0,3.0,Lower Shabelle,Wanla Weyn,113035,107443,0.0,0.0,107443.0,0.0,0.0,107443.0,0.0,0.0,107443.0,0.0,0.0,107443.0,0.0,0.0,107443.0,0.0,0.0,107443.0
126,2009-10-01,3.0,Somalia,Bay,Baydhaba,3.0,3.0,Bay,Baydhaba,315679,300062,0.0,0.0,300062.0,0.0,0.0,300062.0,0.0,0.0,300062.0,0.0,0.0,300062.0,0.0,0.0,300062.0,0.0,0.0,300062.0
127,2009-10-01,3.0,Somalia,Bay,Buur Hakaba,3.0,3.0,Bay,Buur Hakaba,197198,187442,0.0,0.0,187442.0,0.0,0.0,187442.0,0.0,0.0,187442.0,0.0,0.0,187442.0,0.0,0.0,187442.0,0.0,0.0,187442.0
128,2009-10-01,3.0,Somalia,Bay,Diinsoor,3.0,3.0,Bay,Diinsoor,174932,166278,0.0,0.0,166278.0,0.0,0.0,166278.0,0.0,0.0,166278.0,0.0,0.0,166278.0,0.0,0.0,166278.0,0.0,0.0,166278.0
129,2009-10-01,3.0,Somalia,Bay,Qansax Dheere,3.0,3.0,Bay,Qansax Dheere,104373,99209,0.0,0.0,99209.0,0.0,0.0,99209.0,0.0,0.0,99209.0,0.0,0.0,99209.0,0.0,0.0,99209.0,0.0,0.0,99209.0
130,2009-10-01,4.0,Somalia,Bakool,Xudur,4.0,4.0,Bakool,Xudur,108902,103514,0.0,0.0,0.0,103514.0,0.0,103514.0,0.0,0.0,0.0,103514.0,0.0,103514.0,0.0,0.0,0.0,103514.0,0.0,103514.0
131,2009-10-01,4.0,Somalia,Bakool,Ceel Barde,4.0,4.0,Bakool,Ceel Barde,59129,56203,0.0,0.0,0.0,56203.0,0.0,56203.0,0.0,0.0,0.0,56203.0,0.0,56203.0,0.0,0.0,0.0,56203.0,0.0,56203.0
132,2009-10-01,4.0,Somalia,Bakool,Tayeeglow,4.0,4.0,Bakool,Tayeeglow,73675,70030,0.0,0.0,0.0,70030.0,0.0,70030.0,0.0,0.0,0.0,70030.0,0.0,70030.0,0.0,0.0,0.0,70030.0,0.0,70030.0
133,2009-10-01,4.0,Somalia,Bakool,Waajid,4.0,4.0,Bakool,Waajid,87869,83522,0.0,0.0,0.0,83522.0,0.0,83522.0,0.0,0.0,0.0,83522.0,0.0,83522.0,0.0,0.0,0.0,83522.0,0.0,83522.0
134,2009-10-01,4.0,Somalia,Bakool,Rab Dhuure,4.0,4.0,Bakool,Rab Dhuure,37652,35789,0.0,0.0,0.0,35789.0,0.0,35789.0,0.0,0.0,0.0,35789.0,0.0,35789.0,0.0,0.0,0.0,35789.0,0.0,35789.0
135,2009-10-01,4.0,Somalia,Gedo,Garbahaarey,4.0,4.0,Gedo,Garbahaarey,76952,73145,0.0,0.0,0.0,73145.0,0.0,73145.0,0.0,0.0,0.0,73145.0,0.0,73145.0,0.0,0.0,0.0,73145.0,0.0,73145.0
136,2009-10-01,3.0,Somalia,Gedo,Baardheere,3.0,3.0,Gedo,Baardheere,177384,168608,0.0,0.0,168608.0,0.0,0.0,168608.0,0.0,0.0,168608.0,0.0,0.0,168608.0,0.0,0.0,168608.0,0.0,0.0,168608.0
137,2009-10-01,4.0,Somalia,Gedo,Belet Xaawo,4.0,4.0,Gedo,Belet Xaawo,83116,79004,0.0,0.0,0.0,79004.0,0.0,79004.0,0.0,0.0,0.0,79004.0,0.0,79004.0,0.0,0.0,0.0,79004.0,0.0,79004.0
138,2009-10-01,3.0,Somalia,Gedo,Ceel Waaq,3.0,3.0,Gedo,Ceel Waaq,60046,57075,0.0,0.0,57075.0,0.0,0.0,57075.0,0.0,0.0,57075.0,0.0,0.0,57075.0,0.0,0.0,57075.0,0.0,0.0,57075.0
139,2009-10-01,4.0,Somalia,Gedo,Doolow,4.0,4.0,Gedo,Doolow,41245,39204,0.0,0.0,0.0,39204.0,0.0,39204.0,0.0,0.0,0.0,39204.0,0.0,39204.0,0.0,0.0,0.0,39204.0,0.0,39204.0
140,2009-10-01,4.0,Somalia,Gedo,Luuq,4.0,4.0,Gedo,Luuq,69660,66213,0.0,0.0,0.0,66213.0,0.0,66213.0,0.0,0.0,0.0,66213.0,0.0,66213.0,0.0,0.0,0.0,66213.0,0.0,66213.0
141,2009-10-01,3.0,Somalia,Middle Juba,Bu'aale,3.0,3.0,Middle Juba,Bu'aale,108986,103594,0.0,0.0,103594.0,0.0,0.0,103594.0,0.0,0.0,103594.0,0.0,0.0,103594.0,0.0,0.0,103594.0,0.0,0.0,103594.0
142,2009-10-01,3.0,Somalia,Middle Juba,Jilib,3.0,3.0,Middle Juba,Jilib,174819,166170,0.0,0.0,166170.0,0.0,0.0,166170.0,0.0,0.0,166170.0,0.0,0.0,166170.0,0.0,0.0,166170.0,0.0,0.0,166170.0
143,2009-10-01,3.0,Somalia,Middle Juba,Saakow,3.0,3.0,Middle Juba,Saakow,79116,75202,0.0,0.0,75202.0,0.0,0.0,75202.0,0.0,0.0,75202.0,0.0,0.0,75202.0,0.0,0.0,75202.0,0.0,0.0,75202.0
144,2009-10-01,3.0,Somalia,Lower Juba,Kismaayo,3.0,3.0,Lower Juba,Kismaayo,162733,154682,0.0,0.0,154682.0,0.0,0.0,154682.0,0.0,0.0,154682.0,0.0,0.0,154682.0,0.0,0.0,154682.0,0.0,0.0,154682.0
145,2009-10-01,3.0,Somalia,Lower Juba,Afmadow,3.0,3.0,Lower Juba,Afmadow,172485,163952,0.0,0.0,163952.0,0.0,0.0,163952.0,0.0,0.0,163952.0,0.0,0.0,163952.0,0.0,0.0,163952.0,0.0,0.0,163952.0
146,2009-10-01,3.0,Somalia,Lower Juba,Badhaadhe,3.0,3.0,Lower Juba,Badhaadhe,56178,53398,0.0,0.0,53398.0,0.0,0.0,53398.0,0.0,0.0,53398.0,0.0,0.0,53398.0,0.0,0.0,53398.0,0.0,0.0,53398.0
147,2009-10-01,3.0,Somalia,Lower Juba,Jamaame,3.0,3.0,Lower Juba,Jamaame,97911,93067,0.0,0.0,93067.0,0.0,0.0,93067.0,0.0,0.0,93067.0,0.0,0.0,93067.0,0.0,0.0,93067.0,0.0,0.0,93067.0
148,2010-01-01,4.0,Somalia,Banadir,Banadir,4.0,4.0,Banadir,Banadir,1650228,1612257,0.0,0.0,0.0,1612257.0,0.0,1612257.0,0.0,0.0,0.0,1612257.0,0.0,1612257.0,0.0,0.0,0.0,1612257.0,0.0,1612257.0
149,2010-01-01,3.0,Somalia,Awdal,Borama,3.0,3.0,Awdal,Borama,398609,389437,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0
150,2010-01-01,3.0,Somalia,Awdal,Baki,3.0,3.0,Awdal,Baki,96885,94655,0.0,0.0,94655.0,0.0,0.0,94655.0,0.0,0.0,94655.0,0.0,0.0,94655.0,0.0,0.0,94655.0,0.0,0.0,94655.0
151,2010-01-01,3.0,Somalia,Awdal,Lughaye,3.0,3.0,Awdal,Lughaye,100819,98499,0.0,0.0,98499.0,0.0,0.0,98499.0,0.0,0.0,98499.0,0.0,0.0,98499.0,0.0,0.0,98499.0,0.0,0.0,98499.0
152,2010-01-01,3.0,Somalia,Awdal,Zeylac,3.0,3.0,Awdal,Zeylac,76951,75180,0.0,0.0,75180.0,0.0,0.0,75180.0,0.0,0.0,75180.0,0.0,0.0,75180.0,0.0,0.0,75180.0,0.0,0.0,75180.0
153,2010-01-01,3.0,Somalia,Woqooyi Galbeed,Hargeysa,3.0,3.0,Woqooyi Galbeed,Hargeysa,959081,937013,0.0,0.0,937013.0,0.0,0.0,937013.0,0.0,0.0,937013.0,0.0,0.0,937013.0,0.0,0.0,937013.0,0.0,0.0,937013.0
154,2010-01-01,3.0,Somalia,Woqooyi Galbeed,Berbera,3.0,3.0,Woqooyi Galbeed,Berbera,176008,171958,0.0,0.0,171958.0,0.0,0.0,171958.0,0.0,0.0,171958.0,0.0,0.0,171958.0,0.0,0.0,171958.0,0.0,0.0,171958.0
155,2010-01-01,3.0,Somalia,Woqooyi Galbeed,Gebiley,3.0,3.0,Woqooyi Galbeed,Gebiley,106914,104454,0.0,0.0,104454.0,0.0,0.0,104454.0,0.0,0.0,104454.0,0.0,0.0,104454.0,0.0,0.0,104454.0,0.0,0.0,104454.0
156,2010-01-01,3.0,Somalia,Togdheer,Burco,3.0,3.0,Togdheer,Burco,460354,449761,0.0,0.0,449761.0,0.0,0.0,449761.0,0.0,0.0,449761.0,0.0,0.0,449761.0,0.0,0.0,449761.0,0.0,0.0,449761.0
157,2010-01-01,3.0,Somalia,Togdheer,Buuhoodle,3.0,3.0,Togdheer,Buuhoodle,83747,81820,0.0,0.0,81820.0,0.0,0.0,81820.0,0.0,0.0,81820.0,0.0,0.0,81820.0,0.0,0.0,81820.0,0.0,0.0,81820.0
158,2010-01-01,3.0,Somalia,Togdheer,Owdweyne,3.0,3.0,Togdheer,Owdweyne,101358,99025,0.0,0.0,99025.0,0.0,0.0,99025.0,0.0,0.0,99025.0,0.0,0.0,99025.0,0.0,0.0,99025.0,0.0,0.0,99025.0
159,2010-01-01,3.0,Somalia,Togdheer,Sheikh,3.0,3.0,Togdheer,Sheikh,75904,74157,0.0,0.0,74157.0,0.0,0.0,74157.0,0.0,0.0,74157.0,0.0,0.0,74157.0,0.0,0.0,74157.0,0.0,0.0,74157.0
160,2010-01-01,3.0,Somalia,Sool,Laas Caanood,3.0,3.0,Sool,Laas Caanood,156438,152838,0.0,0.0,152838.0,0.0,0.0,152838.0,0.0,0.0,152838.0,0.0,0.0,152838.0,0.0,0.0,152838.0,0.0,0.0,152838.0
161,2010-01-01,3.0,Somalia,Sool,Caynabo,3.0,3.0,Sool,Caynabo,59080,57720,0.0,0.0,57720.0,0.0,0.0,57720.0,0.0,0.0,57720.0,0.0,0.0,57720.0,0.0,0.0,57720.0,0.0,0.0,57720.0
162,2010-01-01,3.0,Somalia,Sool,Taleex,3.0,3.0,Sool,Taleex,73529,71837,0.0,0.0,71837.0,0.0,0.0,71837.0,0.0,0.0,71837.0,0.0,0.0,71837.0,0.0,0.0,71837.0,0.0,0.0,71837.0
163,2010-01-01,3.0,Somalia,Sool,Xudun,3.0,3.0,Sool,Xudun,38380,37496,0.0,0.0,37496.0,0.0,0.0,37496.0,0.0,0.0,37496.0,0.0,0.0,37496.0,0.0,0.0,37496.0,0.0,0.0,37496.0
164,2010-01-01,3.0,Somalia,Sanaag,Ceerigaabo,3.0,4.0,Sanaag,Ceerigaabo,205318,200593,0.0,0.0,200593.0,0.0,0.0,200593.0,0.0,0.0,200593.0,0.0,0.0,200593.0,0.0,0.0,0.0,200593.0,0.0,200593.0
165,2010-01-01,3.0,Somalia,Sanaag,Ceel Afweyn,3.0,4.0,Sanaag,Ceel Afweyn,99950,97650,0.0,0.0,97650.0,0.0,0.0,97650.0,0.0,0.0,97650.0,0.0,0.0,97650.0,0.0,0.0,0.0,97650.0,0.0,97650.0
166,2010-01-01,3.0,Somalia,Sanaag,Laasqoray,3.0,4.0,Sanaag,Laasqoray,238855,233359,0.0,0.0,233359.0,0.0,0.0,233359.0,0.0,0.0,233359.0,0.0,0.0,233359.0,0.0,0.0,0.0,233359.0,0.0,233359.0
167,2010-01-01,2.0,Somalia,Bari,Bossaso,2.0,3.0,Bari,Bossaso,469566,458761,0.0,458761.0,0.0,0.0,0.0,458761.0,0.0,458761.0,0.0,0.0,0.0,458761.0,0.0,0.0,458761.0,0.0,0.0,458761.0
168,2010-01-01,2.0,Somalia,Bari,Bandarbeyla,2.0,3.0,Bari,Bandarbeyla,15481,15124,0.0,15124.0,0.0,0.0,0.0,15124.0,0.0,15124.0,0.0,0.0,0.0,15124.0,0.0,0.0,15124.0,0.0,0.0,15124.0
169,2010-01-01,2.0,Somalia,Bari,Caluula,2.0,3.0,Bari,Caluula,48986,47858,0.0,47858.0,0.0,0.0,0.0,47858.0,0.0,47858.0,0.0,0.0,0.0,47858.0,0.0,0.0,47858.0,0.0,0.0,47858.0
170,2010-01-01,2.0,Somalia,Bari,Iskushuban,2.0,3.0,Bari,Iskushuban,58415,57070,0.0,57070.0,0.0,0.0,0.0,57070.0,0.0,57070.0,0.0,0.0,0.0,57070.0,0.0,0.0,57070.0,0.0,0.0,57070.0
171,2010-01-01,2.0,Somalia,Bari,Qandala,2.0,3.0,Bari,Qandala,52111,50911,0.0,50911.0,0.0,0.0,0.0,50911.0,0.0,50911.0,0.0,0.0,0.0,50911.0,0.0,0.0,50911.0,0.0,0.0,50911.0
172,2010-01-01,2.0,Somalia,Bari,Qardho,2.0,3.0,Bari,Qardho,85588,83618,0.0,83618.0,0.0,0.0,0.0,83618.0,0.0,83618.0,0.0,0.0,0.0,83618.0,0.0,0.0,83618.0,0.0,0.0,83618.0
173,2010-01-01,3.0,Somalia,Nugaal,Garoowe,3.0,3.0,Nugaal,Garoowe,246702,241025,0.0,0.0,241025.0,0.0,0.0,241025.0,0.0,0.0,241025.0,0.0,0.0,241025.0,0.0,0.0,241025.0,0.0,0.0,241025.0
174,2010-01-01,4.0,Somalia,Nugaal,Burtinle,4.0,4.0,Nugaal,Burtinle,64963,63468,0.0,0.0,0.0,63468.0,0.0,63468.0,0.0,0.0,0.0,63468.0,0.0,63468.0,0.0,0.0,0.0,63468.0,0.0,63468.0
175,2010-01-01,4.0,Somalia,Nugaal,Eyl,4.0,3.0,Nugaal,Eyl,81032,79167,0.0,0.0,0.0,79167.0,0.0,79167.0,0.0,0.0,0.0,79167.0,0.0,79167.0,0.0,0.0,79167.0,0.0,0.0,79167.0
176,2010-01-01,4.0,Somalia,Mudug,Gaalkacyo,4.0,4.0,Mudug,Gaalkacyo,389194,380239,0.0,0.0,0.0,380239.0,0.0,380239.0,0.0,0.0,0.0,380239.0,0.0,380239.0,0.0,0.0,0.0,380239.0,0.0,380239.0
177,2010-01-01,4.0,Somalia,Mudug,Galdogob,4.0,4.0,Mudug,Galdogob,79595,77763,0.0,0.0,0.0,77763.0,0.0,77763.0,0.0,0.0,0.0,77763.0,0.0,77763.0,0.0,0.0,0.0,77763.0,0.0,77763.0
178,2010-01-01,4.0,Somalia,Mudug,Hobyo,4.0,4.0,Mudug,Hobyo,115222,112570,0.0,0.0,0.0,112570.0,0.0,112570.0,0.0,0.0,0.0,112570.0,0.0,112570.0,0.0,0.0,0.0,112570.0,0.0,112570.0
179,2010-01-01,4.0,Somalia,Mudug,Jariiban,4.0,4.0,Mudug,Jariiban,81890,80005,0.0,0.0,0.0,80005.0,0.0,80005.0,0.0,0.0,0.0,80005.0,0.0,80005.0,0.0,0.0,0.0,80005.0,0.0,80005.0
180,2010-01-01,4.0,Somalia,Mudug,Xarardheere,4.0,3.0,Mudug,Xarardheere,51961,50765,0.0,0.0,0.0,50765.0,0.0,50765.0,0.0,0.0,0.0,50765.0,0.0,50765.0,0.0,0.0,50765.0,0.0,0.0,50765.0
181,2010-01-01,4.0,Somalia,Galgaduud,Dhuusamarreeb,4.0,4.0,Galgaduud,Dhuusamarreeb,144407,141084,0.0,0.0,0.0,141084.0,0.0,141084.0,0.0,0.0,0.0,141084.0,0.0,141084.0,0.0,0.0,0.0,141084.0,0.0,141084.0
182,2010-01-01,4.0,Somalia,Galgaduud,Cabudwaaq,4.0,4.0,Galgaduud,Cabudwaaq,101959,99613,0.0,0.0,0.0,99613.0,0.0,99613.0,0.0,0.0,0.0,99613.0,0.0,99613.0,0.0,0.0,0.0,99613.0,0.0,99613.0
183,2010-01-01,4.0,Somalia,Galgaduud,Cadaado,4.0,4.0,Galgaduud,Cadaado,129588,126606,0.0,0.0,0.0,126606.0,0.0,126606.0,0.0,0.0,0.0,126606.0,0.0,126606.0,0.0,0.0,0.0,126606.0,0.0,126606.0
184,2010-01-01,4.0,Somalia,Galgaduud,Ceel Buur,4.0,4.0,Galgaduud,Ceel Buur,83610,81686,0.0,0.0,0.0,81686.0,0.0,81686.0,0.0,0.0,0.0,81686.0,0.0,81686.0,0.0,0.0,0.0,81686.0,0.0,81686.0
185,2010-01-01,4.0,Somalia,Galgaduud,Ceel Dheer,4.0,3.0,Galgaduud,Ceel Dheer,109870,107341,0.0,0.0,0.0,107341.0,0.0,107341.0,0.0,0.0,0.0,107341.0,0.0,107341.0,0.0,0.0,107341.0,0.0,0.0,107341.0
186,2010-01-01,4.0,Somalia,Hiraan,Belet Weyne,4.0,4.0,Hiraan,Belet Weyne,235214,229801,0.0,0.0,0.0,229801.0,0.0,229801.0,0.0,0.0,0.0,229801.0,0.0,229801.0,0.0,0.0,0.0,229801.0,0.0,229801.0
187,2010-01-01,4.0,Somalia,Hiraan,Bulo Burto,4.0,4.0,Hiraan,Bulo Burto,138283,135101,0.0,0.0,0.0,135101.0,0.0,135101.0,0.0,0.0,0.0,135101.0,0.0,135101.0,0.0,0.0,0.0,135101.0,0.0,135101.0
188,2010-01-01,4.0,Somalia,Hiraan,Jalalaqsi,4.0,4.0,Hiraan,Jalalaqsi,147189,143802,0.0,0.0,0.0,143802.0,0.0,143802.0,0.0,0.0,0.0,143802.0,0.0,143802.0,0.0,0.0,0.0,143802.0,0.0,143802.0
189,2010-01-01,4.0,Somalia,Middle Shabelle,Jowhar,4.0,4.0,Middle Shabelle,Jowhar,179097,174976,0.0,0.0,0.0,174976.0,0.0,174976.0,0.0,0.0,0.0,174976.0,0.0,174976.0,0.0,0.0,0.0,174976.0,0.0,174976.0
190,2010-01-01,4.0,Somalia,Middle Shabelle,Adan Yabaal,4.0,4.0,Middle Shabelle,Adan Yabaal,37781,36911,0.0,0.0,0.0,36911.0,0.0,36911.0,0.0,0.0,0.0,36911.0,0.0,36911.0,0.0,0.0,0.0,36911.0,0.0,36911.0
191,2010-01-01,4.0,Somalia,Middle Shabelle,Balcad,4.0,4.0,Middle Shabelle,Balcad,212261,207377,0.0,0.0,0.0,207377.0,0.0,207377.0,0.0,0.0,0.0,207377.0,0.0,207377.0,0.0,0.0,0.0,207377.0,0.0,207377.0
192,2010-01-01,4.0,Somalia,Middle Shabelle,Cadale,4.0,4.0,Middle Shabelle,Cadale,86896,84896,0.0,0.0,0.0,84896.0,0.0,84896.0,0.0,0.0,0.0,84896.0,0.0,84896.0,0.0,0.0,0.0,84896.0,0.0,84896.0
193,2010-01-01,3.0,Somalia,Lower Shabelle,Marka,3.0,3.0,Lower Shabelle,Marka,198301,193738,0.0,0.0,193738.0,0.0,0.0,193738.0,0.0,0.0,193738.0,0.0,0.0,193738.0,0.0,0.0,193738.0,0.0,0.0,193738.0
194,2010-01-01,3.0,Somalia,Lower Shabelle,Afgooye,3.0,3.0,Lower Shabelle,Afgooye,238655,233163,0.0,0.0,233163.0,0.0,0.0,233163.0,0.0,0.0,233163.0,0.0,0.0,233163.0,0.0,0.0,233163.0,0.0,0.0,233163.0
195,2010-01-01,2.0,Somalia,Lower Shabelle,Baraawe,2.0,2.0,Lower Shabelle,Baraawe,74072,72367,0.0,72367.0,0.0,0.0,0.0,72367.0,0.0,72367.0,0.0,0.0,0.0,72367.0,0.0,72367.0,0.0,0.0,0.0,72367.0
196,2010-01-01,3.0,Somalia,Lower Shabelle,Kurtunwaarey,3.0,3.0,Lower Shabelle,Kurtunwaarey,262317,256281,0.0,0.0,256281.0,0.0,0.0,256281.0,0.0,0.0,256281.0,0.0,0.0,256281.0,0.0,0.0,256281.0,0.0,0.0,256281.0
197,2010-01-01,3.0,Somalia,Lower Shabelle,Qoryooley,3.0,3.0,Lower Shabelle,Qoryooley,292392,285664,0.0,0.0,285664.0,0.0,0.0,285664.0,0.0,0.0,285664.0,0.0,0.0,285664.0,0.0,0.0,285664.0,0.0,0.0,285664.0
198,2010-01-01,3.0,Somalia,Lower Shabelle,Sablaale,3.0,3.0,Lower Shabelle,Sablaale,23447,22907,0.0,0.0,22907.0,0.0,0.0,22907.0,0.0,0.0,22907.0,0.0,0.0,22907.0,0.0,0.0,22907.0,0.0,0.0,22907.0
199,2010-01-01,3.0,Somalia,Lower Shabelle,Wanla Weyn,3.0,3.0,Lower Shabelle,Wanla Weyn,113035,110434,0.0,0.0,110434.0,0.0,0.0,110434.0,0.0,0.0,110434.0,0.0,0.0,110434.0,0.0,0.0,110434.0,0.0,0.0,110434.0
200,2010-01-01,2.0,Somalia,Bay,Baydhaba,2.0,2.0,Bay,Baydhaba,315679,308415,0.0,308415.0,0.0,0.0,0.0,308415.0,0.0,308415.0,0.0,0.0,0.0,308415.0,0.0,308415.0,0.0,0.0,0.0,308415.0
201,2010-01-01,2.0,Somalia,Bay,Buur Hakaba,2.0,2.0,Bay,Buur Hakaba,197198,192660,0.0,192660.0,0.0,0.0,0.0,192660.0,0.0,192660.0,0.0,0.0,0.0,192660.0,0.0,192660.0,0.0,0.0,0.0,192660.0
202,2010-01-01,2.0,Somalia,Bay,Diinsoor,2.0,2.0,Bay,Diinsoor,174932,170906,0.0,170906.0,0.0,0.0,0.0,170906.0,0.0,170906.0,0.0,0.0,0.0,170906.0,0.0,170906.0,0.0,0.0,0.0,170906.0
203,2010-01-01,2.0,Somalia,Bay,Qansax Dheere,2.0,2.0,Bay,Qansax Dheere,104373,101971,0.0,101971.0,0.0,0.0,0.0,101971.0,0.0,101971.0,0.0,0.0,0.0,101971.0,0.0,101971.0,0.0,0.0,0.0,101971.0
204,2010-01-01,3.0,Somalia,Bakool,Xudur,3.0,3.0,Bakool,Xudur,108902,106396,0.0,0.0,106396.0,0.0,0.0,106396.0,0.0,0.0,106396.0,0.0,0.0,106396.0,0.0,0.0,106396.0,0.0,0.0,106396.0
205,2010-01-01,4.0,Somalia,Bakool,Ceel Barde,4.0,4.0,Bakool,Ceel Barde,59129,57768,0.0,0.0,0.0,57768.0,0.0,57768.0,0.0,0.0,0.0,57768.0,0.0,57768.0,0.0,0.0,0.0,57768.0,0.0,57768.0
206,2010-01-01,4.0,Somalia,Bakool,Tayeeglow,4.0,4.0,Bakool,Tayeeglow,73675,71979,0.0,0.0,0.0,71979.0,0.0,71979.0,0.0,0.0,0.0,71979.0,0.0,71979.0,0.0,0.0,0.0,71979.0,0.0,71979.0
207,2010-01-01,3.0,Somalia,Bakool,Waajid,3.0,3.0,Bakool,Waajid,87869,85847,0.0,0.0,85847.0,0.0,0.0,85847.0,0.0,0.0,85847.0,0.0,0.0,85847.0,0.0,0.0,85847.0,0.0,0.0,85847.0
208,2010-01-01,3.0,Somalia,Bakool,Rab Dhuure,3.0,3.0,Bakool,Rab Dhuure,37652,36785,0.0,0.0,36785.0,0.0,0.0,36785.0,0.0,0.0,36785.0,0.0,0.0,36785.0,0.0,0.0,36785.0,0.0,0.0,36785.0
209,2010-01-01,4.0,Somalia,Gedo,Garbahaarey,4.0,4.0,Gedo,Garbahaarey,76952,75181,0.0,0.0,0.0,75181.0,0.0,75181.0,0.0,0.0,0.0,75181.0,0.0,75181.0,0.0,0.0,0.0,75181.0,0.0,75181.0
210,2010-01-01,2.0,Somalia,Gedo,Baardheere,2.0,2.0,Gedo,Baardheere,177384,173302,0.0,173302.0,0.0,0.0,0.0,173302.0,0.0,173302.0,0.0,0.0,0.0,173302.0,0.0,173302.0,0.0,0.0,0.0,173302.0
211,2010-01-01,4.0,Somalia,Gedo,Belet Xaawo,4.0,4.0,Gedo,Belet Xaawo,83116,81203,0.0,0.0,0.0,81203.0,0.0,81203.0,0.0,0.0,0.0,81203.0,0.0,81203.0,0.0,0.0,0.0,81203.0,0.0,81203.0
212,2010-01-01,2.0,Somalia,Gedo,Ceel Waaq,2.0,2.0,Gedo,Ceel Waaq,60046,58664,0.0,58664.0,0.0,0.0,0.0,58664.0,0.0,58664.0,0.0,0.0,0.0,58664.0,0.0,58664.0,0.0,0.0,0.0,58664.0
213,2010-01-01,4.0,Somalia,Gedo,Doolow,4.0,4.0,Gedo,Doolow,41245,40295,0.0,0.0,0.0,40295.0,0.0,40295.0,0.0,0.0,0.0,40295.0,0.0,40295.0,0.0,0.0,0.0,40295.0,0.0,40295.0
214,2010-01-01,4.0,Somalia,Gedo,Luuq,4.0,4.0,Gedo,Luuq,69660,68057,0.0,0.0,0.0,68057.0,0.0,68057.0,0.0,0.0,0.0,68057.0,0.0,68057.0,0.0,0.0,0.0,68057.0,0.0,68057.0
215,2010-01-01,2.0,Somalia,Middle Juba,Bu'aale,2.0,2.0,Middle Juba,Bu'aale,108986,106478,0.0,106478.0,0.0,0.0,0.0,106478.0,0.0,106478.0,0.0,0.0,0.0,106478.0,0.0,106478.0,0.0,0.0,0.0,106478.0
216,2010-01-01,2.0,Somalia,Middle Juba,Jilib,2.0,2.0,Middle Juba,Jilib,174819,170796,0.0,170796.0,0.0,0.0,0.0,170796.0,0.0,170796.0,0.0,0.0,0.0,170796.0,0.0,170796.0,0.0,0.0,0.0,170796.0
217,2010-01-01,2.0,Somalia,Middle Juba,Saakow,2.0,2.0,Middle Juba,Saakow,79116,77295,0.0,77295.0,0.0,0.0,0.0,77295.0,0.0,77295.0,0.0,0.0,0.0,77295.0,0.0,77295.0,0.0,0.0,0.0,77295.0
218,2010-01-01,2.0,Somalia,Lower Juba,Kismaayo,2.0,2.0,Lower Juba,Kismaayo,162733,158988,0.0,158988.0,0.0,0.0,0.0,158988.0,0.0,158988.0,0.0,0.0,0.0,158988.0,0.0,158988.0,0.0,0.0,0.0,158988.0
219,2010-01-01,2.0,Somalia,Lower Juba,Afmadow,2.0,2.0,Lower Juba,Afmadow,172485,168516,0.0,168516.0,0.0,0.0,0.0,168516.0,0.0,168516.0,0.0,0.0,0.0,168516.0,0.0,168516.0,0.0,0.0,0.0,168516.0
220,2010-01-01,2.0,Somalia,Lower Juba,Badhaadhe,2.0,2.0,Lower Juba,Badhaadhe,56178,54885,0.0,54885.0,0.0,0.0,0.0,54885.0,0.0,54885.0,0.0,0.0,0.0,54885.0,0.0,54885.0,0.0,0.0,0.0,54885.0
221,2010-01-01,2.0,Somalia,Lower Juba,Jamaame,2.0,2.0,Lower Juba,Jamaame,97911,95658,0.0,95658.0,0.0,0.0,0.0,95658.0,0.0,95658.0,0.0,0.0,0.0,95658.0,0.0,95658.0,0.0,0.0,0.0,95658.0
222,2010-04-01,4.0,Somalia,Banadir,Banadir,4.0,4.0,Banadir,Banadir,1650228,1612257,0.0,0.0,0.0,1612257.0,0.0,1612257.0,0.0,0.0,0.0,1612257.0,0.0,1612257.0,0.0,0.0,0.0,1612257.0,0.0,1612257.0
223,2010-04-01,3.0,Somalia,Awdal,Borama,3.0,3.0,Awdal,Borama,398609,389437,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0,0.0,0.0,389437.0
